"No.","Time","Source","Destination","Protocol","Length","Info"
"224","9.545313100","20.189.172.76","10.33.98.162","TCP","66","443  >  51559 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1360 WS=256 SACK_PERM"
"225","9.545411900","10.33.98.162","20.189.172.76","TCP","54","51559  >  443 [ACK] Seq=1 Ack=1 Win=65280 Len=0"
"226","9.545741700","10.33.98.162","20.189.172.76","TLSv1.3","571","Client Hello (SNI=westus-0.in.applicationinsights.azure.com)"
"227","9.706122100","10.33.98.162","162.159.192.1","TCP","66","51560  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=256 SACK_PERM"
"228","9.757155300","162.159.192.1","10.33.98.162","TCP","66","443  >  51560 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1360 SACK_PERM WS=8192"
"229","9.757244300","10.33.98.162","162.159.192.1","TCP","54","51560  >  443 [ACK] Seq=1 Ack=1 Win=65280 Len=0"
"230","9.757542100","10.33.98.162","162.159.192.1","TLSv1.3","326","Client Hello (SNI=api.cloudflareclient.com)"
"231","9.760993900","20.189.172.76","10.33.98.162","TLSv1.3","153","Hello Retry Request, Change Cipher Spec"
"232","9.761475100","10.33.98.162","20.189.172.76","TLSv1.3","500","Change Cipher Spec, Client Hello (SNI=westus-0.in.applicationinsights.azure.com)"
"233","9.811563600","162.159.192.1","10.33.98.162","TCP","60","443  >  51560 [ACK] Seq=1 Ack=273 Win=131072 Len=0"
"234","9.815133200","162.159.192.1","10.33.98.162","TLSv1.3","1414","Server Hello, Change Cipher Spec"
"235","9.815133200","162.159.192.1","10.33.98.162","TLSv1.3","1099","Application Data"
"236","9.815216000","10.33.98.162","162.159.192.1","TCP","54","51560  >  443 [ACK] Seq=273 Ack=2406 Win=65280 Len=0"
"237","9.816685500","10.33.98.162","162.159.192.1","TLSv1.3","134","Change Cipher Spec, Application Data"
"238","9.816800800","10.33.98.162","162.159.192.1","TLSv1.3","2661","Application Data"
"239","9.867135100","162.159.192.1","10.33.98.162","TCP","60","443  >  51560 [ACK] Seq=2406 Ack=1713 Win=139264 Len=0"
"240","9.879584300","162.159.192.1","10.33.98.162","TLSv1.3","1414","Application Data"
"241","9.879584300","162.159.192.1","10.33.98.162","TLSv1.3","138","Application Data"
"242","9.879668500","10.33.98.162","162.159.192.1","TCP","54","51560  >  443 [ACK] Seq=2960 Ack=3850 Win=65280 Len=0"
"243","9.880072200","10.33.98.162","162.159.192.1","TLSv1.3","78","Application Data"
"244","9.880127300","10.33.98.162","162.159.192.1","TCP","54","51560  >  443 [FIN, ACK] Seq=2984 Ack=3850 Win=65280 Len=0"
"245","9.934032900","162.159.192.1","10.33.98.162","TCP","60","443  >  51560 [FIN, ACK] Seq=3850 Ack=2985 Win=139264 Len=0"
"246","9.934098400","10.33.98.162","162.159.192.1","TCP","54","51560  >  443 [ACK] Seq=2985 Ack=3851 Win=65280 Len=0"
"247","9.986551200","20.189.172.76","10.33.98.162","TLSv1.3","1414","Server Hello"
"248","9.986551200","20.189.172.76","10.33.98.162","TCP","1414","443  >  51559 [ACK] Seq=1460 Ack=964 Win=12582912 Len=1360 [TCP PDU reassembled in 251]"
"249","9.986551200","20.189.172.76","10.33.98.162","TCP","1414","443  >  51559 [ACK] Seq=2820 Ack=964 Win=12582912 Len=1360 [TCP PDU reassembled in 251]"
"250","9.986551200","20.189.172.76","10.33.98.162","TCP","1414","443  >  51559 [ACK] Seq=4180 Ack=964 Win=12582912 Len=1360 [TCP PDU reassembled in 251]"
"251","9.986551200","20.189.172.76","10.33.98.162","TLSv1.3","1167","Application Data"
"252","9.986654100","10.33.98.162","20.189.172.76","TCP","54","51559  >  443 [ACK] Seq=964 Ack=6653 Win=65280 Len=0"
"253","9.987780400","10.33.98.162","20.189.172.76","TLSv1.3","901","Application Data, Application Data"
"254","10.205270300","20.189.172.76","10.33.98.162","TLSv1.3","157","Application Data"
"255","10.245399900","10.33.98.162","20.189.172.76","TCP","54","51559  >  443 [ACK] Seq=1811 Ack=6756 Win=65280 Len=0"
"256","10.267286700","20.189.172.76","10.33.98.162","TLSv1.3","403","Application Data"
"257","10.267286700","20.189.172.76","10.33.98.162","TLSv1.3","81","Application Data"
"258","10.267363400","10.33.98.162","20.189.172.76","TCP","54","51559  >  443 [ACK] Seq=1811 Ack=7133 Win=65024 Len=0"
"259","10.267771600","10.33.98.162","20.189.172.76","TLSv1.3","78","Application Data"
"260","10.267847500","10.33.98.162","20.189.172.76","TCP","54","51559  >  443 [FIN, ACK] Seq=1835 Ack=7133 Win=65024 Len=0"
"261","10.481308700","20.189.172.76","10.33.98.162","TCP","60","443  >  51559 [ACK] Seq=7133 Ack=1836 Win=12583936 Len=0"
"262","10.617565900","Cisco_f5:74:20","Broadcast","ARP","60","ARP Announcement for 10.33.82.85"
"263","10.725614900","Cisco_f5:74:20","Broadcast","ARP","60","Gratuitous ARP for 10.33.107.15 (Reply)"
"264","10.871936800","10.33.98.162","204.80.128.1","TLSv1.2","99","Application Data"
"265","10.872027700","10.33.98.162","79.127.159.187","UDP","75","9993  >  9993 Len=33"
"266","10.872048600","10.33.98.162","79.127.159.187","UDP","75","30061  >  9993 Len=33"
"267","10.872106800","10.33.98.162","79.127.159.187","UDP","75","55933  >  9993 Len=33"
"268","10.872133200","10.33.98.162","79.127.159.187","UDP","75","9993  >  9993 Len=33"
"269","10.872148400","10.33.98.162","79.127.159.187","UDP","75","30061  >  9993 Len=33"
"270","10.872164400","10.33.98.162","79.127.159.187","UDP","75","55933  >  9993 Len=33"
"271","10.872184100","10.33.98.162","79.127.159.187","UDP","75","9993  >  9993 Len=33"
"272","10.872196000","10.33.98.162","79.127.159.187","UDP","75","30061  >  9993 Len=33"
"273","10.872214300","10.33.98.162","79.127.159.187","UDP","75","55933  >  9993 Len=33"
"274","10.872234400","10.33.98.162","79.127.159.187","UDP","75","9993  >  9993 Len=33"
"275","10.872253800","10.33.98.162","79.127.159.187","UDP","75","30061  >  9993 Len=33"
"276","10.872269300","10.33.98.162","79.127.159.187","UDP","75","55933  >  9993 Len=33"
"277","10.872303900","10.33.98.162","35.208.142.93","UDP","204","9993  >  21049 Len=162"
"278","10.872318700","10.33.98.162","35.208.142.93","UDP","204","30061  >  21049 Len=162"
"279","10.872334000","10.33.98.162","35.208.142.93","UDP","204","55933  >  21049 Len=162"
"280","10.920881600","204.80.128.1","10.33.98.162","TCP","60","443  >  63539 [ACK] Seq=3160 Ack=2293 Win=519 Len=0"
"281","10.920926600","10.33.98.162","204.80.128.1","TLSv1.2","363","Application Data, Application Data, Application Data, Application Data"
"282","10.969506600","204.80.128.1","10.33.98.162","TCP","60","443  >  63539 [ACK] Seq=3160 Ack=2602 Win=519 Len=0"
"283","11.108625400","10.33.98.162","64.233.170.139","TCP","55","63692  >  443 [ACK] Seq=1 Ack=1 Win=253 Len=1"
"284","11.205938400","64.233.170.139","10.33.98.162","TCP","66","443  >  63692 [ACK] Seq=1 Ack=2 Win=1043 Len=0 SLE=1 SRE=2"
"285","11.205938400","204.80.128.1","10.33.98.162","TLSv1.2","832","Application Data"
"286","11.251500900","10.33.98.162","204.80.128.1","TCP","54","63539  >  443 [ACK] Seq=2602 Ack=3938 Win=250 Len=0"
"287","11.807494200","10.33.98.162","142.250.198.42","TCP","55","59964  >  443 [ACK] Seq=1 Ack=1 Win=253 Len=1"
"288","11.827336300","142.250.198.42","10.33.98.162","TCP","66","443  >  59964 [ACK] Seq=1 Ack=2 Win=1086 Len=0 SLE=1 SRE=2"
"289","12.670064100","Cisco_f5:74:20","Broadcast","ARP","60","ARP Announcement for 10.33.82.85"
"290","13.396327400","10.33.98.162","10.22.103.10","DNS","86","Standard query 0x5bd6 A win1910.ipv6.microsoft.com"
"291","13.400151600","10.22.103.10","10.33.98.162","DNS","193","Standard query response 0x5bd6 A win1910.ipv6.microsoft.com CNAME azwindows.ipv6.microsoft.com.akadns.net CNAME trdocentralindiars4vmss.ipv6.microsoft.com.akadns.net A 20.201.215.0"
"292","13.457012200","fe80::335b:ff99:bc5f:c321","ff02::16","ICMPv6","90","Multicast Listener Report Message v2"
"293","13.457059600","10.33.98.162","204.80.128.1","TLSv1.2","389","Application Data"
"294","13.457167000","10.33.98.162","79.127.159.187","UDP","365","9993  >  9993 Len=323"
"295","13.457200400","10.33.98.162","79.127.159.187","UDP","365","30061  >  9993 Len=323"
"296","13.457240200","10.33.98.162","79.127.159.187","UDP","365","55933  >  9993 Len=323"
"297","13.457248300","10.33.98.162","224.0.0.22","IGMPv3","54","Membership Report / Leave group 224.0.0.252"
"298","13.457296300","10.33.98.162","35.208.142.93","UDP","365","9993  >  21049 Len=323"
"299","13.457321300","10.33.98.162","35.208.142.93","UDP","365","30061  >  21049 Len=323"
"300","13.457350400","10.33.98.162","35.208.142.93","UDP","365","55933  >  21049 Len=323"
"301","13.457423100","10.33.98.162","79.127.159.187","UDP","365","9993  >  9993 Len=323"
"302","13.457449200","10.33.98.162","79.127.159.187","UDP","365","30061  >  9993 Len=323"
"303","13.457485200","10.33.98.162","79.127.159.187","UDP","365","55933  >  9993 Len=323"
"304","13.457525000","10.33.98.162","35.208.142.93","UDP","365","9993  >  21049 Len=323"
"305","13.457550400","10.33.98.162","35.208.142.93","UDP","365","30061  >  21049 Len=323"
"306","13.457577600","10.33.98.162","35.208.142.93","UDP","365","55933  >  21049 Len=323"
"307","13.508765100","204.80.128.1","10.33.98.162","TCP","60","443  >  63539 [ACK] Seq=3938 Ack=2937 Win=519 Len=0"
"308","13.508816300","10.33.98.162","204.80.128.1","TLSv1.2","1059","Application Data, Application Data, Application Data"
"309","13.556760900","204.80.128.1","10.33.98.162","TCP","60","443  >  63539 [ACK] Seq=3938 Ack=3942 Win=519 Len=0"
"310","13.557798700","10.33.98.162","204.80.128.1","TLSv1.2","389","Application Data"
"311","13.557909700","10.33.98.162","79.127.159.187","UDP","365","9993  >  9993 Len=323"
"312","13.557946200","10.33.98.162","79.127.159.187","UDP","365","30061  >  9993 Len=323"
"313","13.557972000","10.33.98.162","79.127.159.187","UDP","365","55933  >  9993 Len=323"
"314","13.558007300","10.33.98.162","35.208.142.93","UDP","365","9993  >  21049 Len=323"
"315","13.558047900","10.33.98.162","35.208.142.93","UDP","365","30061  >  21049 Len=323"
"316","13.558065700","10.33.98.162","35.208.142.93","UDP","365","55933  >  21049 Len=323"
"317","13.558135400","10.33.98.162","123.16.110.247","UDP","411","9993  >  63138 Len=369"
"318","13.558157600","10.33.98.162","123.16.110.247","UDP","411","30061  >  63138 Len=369"
"319","13.558175400","10.33.98.162","123.16.110.247","UDP","411","55933  >  63138 Len=369"
"320","13.558195500","10.33.98.162","204.80.128.1","TLSv1.2","1589","Application Data, Application Data, Application Data"
"321","13.558312700","10.33.98.162","123.16.110.247","UDP","849","9993  >  63138 Len=807"
"322","13.558367100","10.33.98.162","123.16.110.247","UDP","849","30061  >  63138 Len=807"
"323","13.558395900","10.33.98.162","123.16.110.247","UDP","849","55933  >  63138 Len=807"
"324","13.569731300","fe80::335b:ff99:bc5f:c321","ff02::16","ICMPv6","90","Multicast Listener Report Message v2"
"325","13.569768000","10.33.98.162","79.127.159.187","UDP","365","9993  >  9993 Len=323"
"326","13.569793800","10.33.98.162","79.127.159.187","UDP","365","30061  >  9993 Len=323"
"327","13.569852600","10.33.98.162","224.0.0.22","IGMPv3","54","Membership Report / Join group 224.0.0.252 for any sources"
"328","13.569858100","10.33.98.162","79.127.159.187","UDP","365","55933  >  9993 Len=323"
"329","13.569900200","10.33.98.162","35.208.142.93","UDP","365","9993  >  21049 Len=323"
"330","13.569923800","10.33.98.162","35.208.142.93","UDP","365","30061  >  21049 Len=323"
"331","13.569940000","10.33.98.162","35.208.142.93","UDP","365","55933  >  21049 Len=323"
"332","13.569968500","10.33.98.162","10.22.103.10","DNS","74","Standard query 0xe23d A wpad.fu.edu.vn"
"333","13.569998700","10.33.98.162","79.127.159.187","UDP","365","9993  >  9993 Len=323"
"334","13.570023500","10.33.98.162","79.127.159.187","UDP","365","30061  >  9993 Len=323"
"335","13.570046600","10.33.98.162","79.127.159.187","UDP","365","55933  >  9993 Len=323"
"336","13.570070000","10.33.98.162","35.208.142.93","UDP","365","9993  >  21049 Len=323"
"337","13.570084900","10.33.98.162","35.208.142.93","UDP","365","30061  >  21049 Len=323"
"338","13.570100700","10.33.98.162","35.208.142.93","UDP","365","55933  >  21049 Len=323"
"339","13.570331000","10.33.98.162","10.22.103.10","DNS","74","Standard query 0x4676 AAAA wpad.fu.edu.vn"
"340","13.572815600","fe80::335b:ff99:bc5f:c321","ff02::16","ICMPv6","90","Multicast Listener Report Message v2"
"341","13.572892400","10.33.98.162","224.0.0.22","IGMPv3","54","Membership Report / Leave group 224.0.0.252"
"342","13.572905200","10.33.98.162","204.80.128.1","TLSv1.2","1729","Application Data, Application Data, Application Data, Application Data, Application Data"
"343","13.572964600","10.33.98.162","79.127.159.187","UDP","365","9993  >  9993 Len=323"
"344","13.572992100","10.33.98.162","79.127.159.187","UDP","365","30061  >  9993 Len=323"
"345","13.573016200","10.33.98.162","79.127.159.187","UDP","365","55933  >  9993 Len=323"
"346","13.573054200","10.33.98.162","35.208.142.93","UDP","365","9993  >  21049 Len=323"
"347","13.573058000","fe80::335b:ff99:bc5f:c321","ff02::16","ICMPv6","90","Multicast Listener Report Message v2"
"348","13.573077500","10.33.98.162","35.208.142.93","UDP","365","30061  >  21049 Len=323"
"349","13.573098000","10.33.98.162","35.208.142.93","UDP","365","55933  >  21049 Len=323"
"350","13.573159500","10.33.98.162","79.127.159.187","UDP","365","9993  >  9993 Len=323"
"351","13.573181400","10.33.98.162","224.0.0.22","IGMPv3","54","Membership Report / Join group 224.0.0.252 for any sources"
"352","13.573206700","10.33.98.162","79.127.159.187","UDP","365","30061  >  9993 Len=323"
"353","13.573228400","10.33.98.162","79.127.159.187","UDP","365","55933  >  9993 Len=323"
"354","13.573254500","10.33.98.162","35.208.142.93","UDP","365","9993  >  21049 Len=323"
"355","13.573273800","10.33.98.162","35.208.142.93","UDP","365","30061  >  21049 Len=323"
"356","13.573292300","10.33.98.162","35.208.142.93","UDP","365","55933  >  21049 Len=323"
"357","13.573335900","10.33.98.162","79.127.159.187","UDP","365","9993  >  9993 Len=323"
"358","13.573355000","10.33.98.162","79.127.159.187","UDP","365","30061  >  9993 Len=323"
"359","13.573373000","10.33.98.162","79.127.159.187","UDP","365","55933  >  9993 Len=323"
"360","13.573404200","10.33.98.162","204.80.128.1","TLSv1.2","1729","Application Data, Application Data, Application Data, Application Data, Application Data"
"361","13.573427800","10.33.98.162","35.208.142.93","UDP","365","9993  >  21049 Len=323"
"362","13.573442000","10.33.98.162","35.208.142.93","UDP","365","30061  >  21049 Len=323"
"363","13.573456400","10.33.98.162","35.208.142.93","UDP","365","55933  >  21049 Len=323"
"364","13.573501400","10.33.98.162","79.127.159.187","UDP","365","9993  >  9993 Len=323"
"365","13.573518100","10.33.98.162","79.127.159.187","UDP","365","30061  >  9993 Len=323"
"366","13.573536300","10.33.98.162","79.127.159.187","UDP","365","55933  >  9993 Len=323"
"367","13.573557200","10.33.98.162","35.208.142.93","UDP","365","9993  >  21049 Len=323"
"368","13.573571100","10.33.98.162","35.208.142.93","UDP","365","30061  >  21049 Len=323"
"369","13.573575900","fe80::335b:ff99:bc5f:c321","ff02::1:3","LLMNR","95","Standard query 0x4f20 ANY DESKTOP-9QTM77Q"
"370","13.573587200","10.33.98.162","35.208.142.93","UDP","365","55933  >  21049 Len=323"
"371","13.573683400","10.33.98.162","224.0.0.252","LLMNR","75","Standard query 0x4f20 ANY DESKTOP-9QTM77Q"
"372","13.575561500","10.33.98.162","79.127.159.187","UDP","365","9993  >  9993 Len=323"
"373","13.575603900","10.33.98.162","79.127.159.187","UDP","365","30061  >  9993 Len=323"
"374","13.575625300","10.33.98.162","79.127.159.187","UDP","365","55933  >  9993 Len=323"
"375","13.575651000","10.33.98.162","35.208.142.93","UDP","365","9993  >  21049 Len=323"
"376","13.575663600","10.33.98.162","35.208.142.93","UDP","365","30061  >  21049 Len=323"
"377","13.575690400","10.33.98.162","35.208.142.93","UDP","365","55933  >  21049 Len=323"
"378","13.575737100","10.33.98.162","204.80.128.1","TLSv1.2","1520","Application Data, Application Data, Application Data, Application Data, Application Data"
"379","13.575763900","10.33.98.162","123.16.110.247","UDP","156","9993  >  63138 Len=114"
"380","13.575778800","10.33.98.162","123.16.110.247","UDP","156","30061  >  63138 Len=114"
"381","13.575794000","10.33.98.162","123.16.110.247","UDP","156","55933  >  63138 Len=114"
"382","13.584803000","10.33.98.162","123.16.110.247","UDP","257","9993  >  63138 Len=215"
"383","13.584856400","10.33.98.162","123.16.110.247","UDP","257","30061  >  63138 Len=215"
"384","13.584876900","10.33.98.162","123.16.110.247","UDP","257","55933  >  63138 Len=215"
"385","13.595062200","10.33.98.162","239.255.255.250","SSDP","179","M-SEARCH * HTTP/1.1 "
"386","13.598193200","10.33.98.162","79.127.159.187","UDP","365","9993  >  9993 Len=323"
"387","13.598253000","10.33.98.162","79.127.159.187","UDP","365","30061  >  9993 Len=323"
"388","13.598278600","10.33.98.162","79.127.159.187","UDP","365","55933  >  9993 Len=323"
"389","13.598310100","10.33.98.162","35.208.142.93","UDP","365","9993  >  21049 Len=323"
"390","13.598327600","10.33.98.162","35.208.142.93","UDP","365","30061  >  21049 Len=323"
"391","13.598344100","10.33.98.162","35.208.142.93","UDP","365","55933  >  21049 Len=323"
"392","13.598398000","10.33.98.162","204.80.128.1","TLSv1.2","1774","Application Data, Application Data, Application Data, Application Data"
"393","13.598429300","10.33.98.162","123.16.110.247","UDP","853","9993  >  63138 Len=811"
"394","13.598447800","10.33.98.162","123.16.110.247","UDP","853","30061  >  63138 Len=811"
"395","13.598463900","10.33.98.162","123.16.110.247","UDP","853","55933  >  63138 Len=811"
"396","13.606084800","204.80.128.1","10.33.98.162","TCP","60","443  >  63539 [ACK] Seq=3938 Ack=4277 Win=519 Len=0"
"397","13.610686300","204.80.128.1","10.33.98.162","TCP","60","443  >  63539 [ACK] Seq=3938 Ack=5637 Win=518 Len=0"
"398","13.610686300","204.80.128.1","10.33.98.162","TCP","60","443  >  63539 [ACK] Seq=3938 Ack=5812 Win=518 Len=0"
"399","13.624119500","204.80.128.1","10.33.98.162","TCP","60","443  >  63539 [ACK] Seq=3938 Ack=7172 Win=518 Len=0"
"400","13.624119500","204.80.128.1","10.33.98.162","TCP","60","443  >  63539 [ACK] Seq=3938 Ack=7487 Win=519 Len=0"
"401","13.625060500","204.80.128.1","10.33.98.162","TCP","60","443  >  63539 [ACK] Seq=3938 Ack=8847 Win=518 Len=0"
"402","13.625060500","204.80.128.1","10.33.98.162","TCP","60","443  >  63539 [ACK] Seq=3938 Ack=9162 Win=519 Len=0"
"403","13.625060500","204.80.128.1","10.33.98.162","TCP","60","443  >  63539 [ACK] Seq=3938 Ack=10522 Win=518 Len=0"
"404","13.625060500","204.80.128.1","10.33.98.162","TCP","60","443  >  63539 [ACK] Seq=3938 Ack=10628 Win=518 Len=0"
"405","13.629514300","10.33.98.162","123.16.110.247","UDP","849","9993  >  63138 Len=807"
"406","13.629575800","10.33.98.162","123.16.110.247","UDP","849","30061  >  63138 Len=807"
"407","13.629596000","10.33.98.162","123.16.110.247","UDP","849","55933  >  63138 Len=807"
"408","13.647611400","204.80.128.1","10.33.98.162","TCP","60","443  >  63539 [ACK] Seq=3938 Ack=11988 Win=518 Len=0"
"409","13.647664900","10.33.98.162","204.80.128.1","TLSv1.2","873","Application Data"
"410","13.647979200","204.80.128.1","10.33.98.162","TCP","60","443  >  63539 [ACK] Seq=3938 Ack=12348 Win=519 Len=0"
"411","13.693333400","10.33.98.162","79.127.159.187","UDP","365","9993  >  9993 Len=323"
"412","13.693388500","10.33.98.162","79.127.159.187","UDP","365","30061  >  9993 Len=323"
"413","13.693411300","10.33.98.162","79.127.159.187","UDP","365","55933  >  9993 Len=323"
"414","13.693438100","10.33.98.162","35.208.142.93","UDP","365","9993  >  21049 Len=323"
